Weapon_Name,Sub_Weapon,Special_Weapon,Class,Weapon_Img,Sub_Img,Special_Img,Class_Img,Special_Points,Thermal Ink,Ninja Squid,Object Shredder,Haunt,Comeback,Respawn Punisher,Opening Gambit,Last-Ditch Effort,Tenacity,Stealth Jump,Drop Roller,Ink Saver (Sub),Special Power Up,Quick Respawn,Intensify Action,Ink Saver (Main),Special Saver,Sub Resistance Up,Ink Recovery Up,Ink Resistance Up,Sub Power Up,Run Speed Up,Special Charge Up,Quick Super Jump,Swim Speed Up,Build_Count
Nautilus 47,Point Sensor,Ink Storm,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/81/S3_Weapon_Main_Nautilus_47.png/256px-S3_Weapon_Main_Nautilus_47.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/dd/S3_Weapon_Sub_Point_Sensor_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/69/S3_Weapon_Special_Ink_Storm.png/120px-S3_Weapon_Special_Ink_Storm.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,190.0,0.016736401673640166,0.0041841004184100415,0.03765690376569038,0.0041841004184100415,0.06694560669456066,0.012552301255230125,0.05439330543933055,0.02510460251046025,0.0,0.8702928870292888,0.008368200836820083,0.2803347280334728,0.24686192468619247,0.2719665271966527,0.4225941422594142,0.7782426778242678,1.2468619246861925,2.066945606694561,0.5983263598326359,5.158995815899582,0.5481171548117155,16.86192468619247,1.1506276150627615,3.6778242677824267,12.686192468619247,239
Nautilus 79,Suction Bomb,Triple Splashdown,Splatling,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/81/S3_Weapon_Main_Nautilus_79.png/256px-S3_Weapon_Main_Nautilus_79.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b3/S3_Weapon_Special_Triple_Splashdown.png/120px-S3_Weapon_Special_Triple_Splashdown.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/af/S3_Icon_Splatling.png/120px-S3_Icon_Splatling.png,210.0,0.02510460251046025,0.008368200836820083,0.04184100418410042,0.016736401673640166,0.15481171548117154,0.012552301255230125,0.016736401673640166,0.02510460251046025,0.008368200836820083,0.8493723849372385,0.029288702928870293,0.5648535564853556,0.39748953974895396,0.4686192468619247,0.401673640167364,1.1171548117154813,1.5815899581589958,1.5815899581589958,0.698744769874477,4.665271966527197,0.10460251046025104,16.238493723849373,1.1841004184100419,3.6569037656903767,12.456066945606695,239
Neo Splash-o-matic,Suction Bomb,Triple Inkstrike,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b8/S3_Weapon_Main_Neo_Splash-o-matic.png/256px-S3_Weapon_Main_Neo_Splash-o-matic.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3a/S3_Weapon_Special_Triple_Inkstrike.png/120px-S3_Weapon_Special_Triple_Inkstrike.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,200.0,0.00425531914893617,0.04680851063829787,0.02553191489361702,0.00851063829787234,0.10212765957446808,0.0,0.01702127659574468,0.6978723404255319,0.00851063829787234,0.8212765957446808,0.01276595744680851,3.4127659574468083,0.6,0.6127659574468085,0.20851063829787234,0.35319148936170214,1.774468085106383,1.8808510638297873,2.0382978723404257,2.4127659574468083,2.8085106382978724,1.025531914893617,12.65531914893617,3.617021276595745,6.153191489361702,235
Neo Sploosh-o-matic,Squid Beakon,Killer Wail 5.1,Shooter,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c3/S3_Weapon_Main_Neo_Sploosh-o-matic.png/256px-S3_Weapon_Main_Neo_Sploosh-o-matic.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f1/S3_Weapon_Sub_Squid_Beakon_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/1a/S3_Weapon_Special_Killer_Wail_5.1.png/120px-S3_Weapon_Special_Killer_Wail_5.1.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c8/S3_Icon_Shooter.png/120px-S3_Icon_Shooter.png,170.0,0.0,0.2830188679245283,0.11320754716981132,0.0330188679245283,0.22169811320754718,0.014150943396226415,0.03773584905660377,0.04245283018867924,0.02830188679245283,0.37264150943396224,0.0660377358490566,1.0141509433962264,1.1132075471698113,3.849056603773585,0.9386792452830188,0.7122641509433962,1.9622641509433962,1.4811320754716981,0.9622641509433962,2.452830188679245,9.44811320754717,1.1462264150943395,4.580188679245283,3.339622641509434,11.877358490566039,212
New Squiffer,Autobomb,Zipcaster,Charger,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/80/S3_Weapon_Main_New_Squiffer.png/256px-S3_Weapon_Main_New_Squiffer.png,https://cdn.wikimg.net/en/splatoonwiki/images/6/6d/S3_Weapon_Sub_Autobomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/96/S3_Weapon_Special_Zipcaster.png/120px-S3_Weapon_Special_Zipcaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/a0/S3_Icon_Charger.png/120px-S3_Icon_Charger.png,200.0,0.0,0.004166666666666667,0.0,0.05,0.6,0.0,0.020833333333333332,0.029166666666666667,0.0,0.7666666666666667,0.14583333333333334,0.7875,6.366666666666666,3.408333333333333,0.7041666666666667,4.133333333333334,2.095833333333333,1.1875,0.8625,2.2625,0.3625,2.7875,1.4583333333333333,4.191666666666666,10.225,240
Octobrush,Suction Bomb,Zipcaster,Brush,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3d/S3_Weapon_Main_Octobrush.png/256px-S3_Weapon_Main_Octobrush.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/96/S3_Weapon_Special_Zipcaster.png/120px-S3_Weapon_Special_Zipcaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/77/S3_Icon_Brush.png/120px-S3_Icon_Brush.png,190.0,0.0,0.5732217573221757,0.0,0.0,0.4309623430962343,0.008368200836820083,0.0041841004184100415,0.10460251046025104,0.0,0.6276150627615062,0.3138075313807531,0.9581589958158996,2.5606694560669454,5.104602510460251,0.08786610878661087,1.4351464435146444,2.0585774058577404,1.6945606694560669,0.6903765690376569,2.6527196652719667,0.49372384937238495,0.26778242677824265,1.1715481171548117,4.301255230125523,12.895397489539748,239
Octobrush Nouveau,Squid Beakon,Ink Storm,Brush,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/4/45/S3_Weapon_Main_Octobrush_Nouveau.png/256px-S3_Weapon_Main_Octobrush_Nouveau.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f1/S3_Weapon_Sub_Squid_Beakon_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/69/S3_Weapon_Special_Ink_Storm.png/120px-S3_Weapon_Special_Ink_Storm.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/77/S3_Icon_Brush.png/120px-S3_Icon_Brush.png,180.0,0.0,0.4322033898305085,0.01694915254237288,0.01694915254237288,0.3686440677966102,0.00423728813559322,0.00847457627118644,0.0423728813559322,0.00423728813559322,0.7033898305084746,0.09322033898305085,0.711864406779661,0.6313559322033898,5.288135593220339,0.08898305084745763,1.6101694915254237,1.9364406779661016,1.4152542372881356,0.8559322033898306,2.4533898305084745,7.7076271186440675,0.4110169491525424,2.690677966101695,3.6016949152542375,10.690677966101696,236
Painbrush,Curling Bomb,Wave Breaker,Brush,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/79/S3_Weapon_Main_Painbrush.png/256px-S3_Weapon_Main_Painbrush.png,https://cdn.wikimg.net/en/splatoonwiki/images/1/11/S3_Weapon_Sub_Curling_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/67/S3_Weapon_Special_Wave_Breaker.png/120px-S3_Weapon_Special_Wave_Breaker.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/77/S3_Icon_Brush.png/120px-S3_Icon_Brush.png,190.0,0.008403361344537815,0.5630252100840336,0.01680672268907563,0.004201680672268907,0.226890756302521,0.004201680672268907,0.008403361344537815,0.22268907563025211,0.0,0.7857142857142857,0.058823529411764705,1.1176470588235294,1.2521008403361344,4.701680672268908,0.24789915966386555,6.243697478991597,1.588235294117647,1.6428571428571428,1.8487394957983194,2.7899159663865545,0.24369747899159663,0.35294117647058826,1.1932773109243697,4.470588235294118,10.315126050420169,238
Painbrush Nouveau,Point Sensor,Tenta Missiles,Brush,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/09/S3_Weapon_Main_Painbrush_Nouveau.png/256px-S3_Weapon_Main_Painbrush_Nouveau.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/dd/S3_Weapon_Sub_Point_Sensor_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3b/S3_Weapon_Special_Tenta_Missiles.png/120px-S3_Weapon_Special_Tenta_Missiles.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/7/77/S3_Icon_Brush.png/120px-S3_Icon_Brush.png,190.0,0.008403361344537815,0.3697478991596639,0.01680672268907563,0.012605042016806723,0.19327731092436976,0.004201680672268907,0.07563025210084033,0.2184873949579832,0.008403361344537815,0.7521008403361344,0.03361344537815126,0.8907563025210085,1.2394957983193278,3.134453781512605,0.35714285714285715,6.23109243697479,2.403361344537815,1.2773109243697478,1.9369747899159664,2.5168067226890756,1.1722689075630253,0.6050420168067226,5.7478991596638656,3.810924369747899,8.743697478991596,238
REEF-LUX 450,Curling Bomb,Tenta Missiles,Stringer,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/66/S3_Weapon_Main_REEF-LUX_450.png/256px-S3_Weapon_Main_REEF-LUX_450.png,https://cdn.wikimg.net/en/splatoonwiki/images/1/11/S3_Weapon_Sub_Curling_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3b/S3_Weapon_Special_Tenta_Missiles.png/120px-S3_Weapon_Special_Tenta_Missiles.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/60/S3_Icon_Stringer.png/120px-S3_Icon_Stringer.png,210.0,0.004366812227074236,0.03056768558951965,0.008733624454148471,0.004366812227074236,0.2925764192139738,0.004366812227074236,0.008733624454148471,0.1703056768558952,0.026200873362445413,0.6724890829694323,0.008733624454148471,0.8078602620087336,2.502183406113537,2.890829694323144,0.30131004366812225,1.4017467248908297,2.7991266375545854,1.4716157205240175,0.8384279475982532,2.449781659388646,0.3406113537117904,7.096069868995633,9.973799126637555,3.8995633187772927,7.9126637554585155,229
REEF-LUX 450 Deco,Splash Wall,Reefslider,Stringer,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/ab/S3_Weapon_Main_REEF-LUX_450_Deco.png/256px-S3_Weapon_Main_REEF-LUX_450_Deco.png,https://cdn.wikimg.net/en/splatoonwiki/images/e/e8/S3_Weapon_Sub_Splash_Wall_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/10/S3_Weapon_Special_Reefslider.png/120px-S3_Weapon_Special_Reefslider.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/60/S3_Icon_Stringer.png/120px-S3_Icon_Stringer.png,200.0,0.008547008547008548,0.038461538461538464,0.01282051282051282,0.029914529914529916,0.405982905982906,0.008547008547008548,0.017094017094017096,0.0811965811965812,0.017094017094017096,0.8376068376068376,0.004273504273504274,1.0341880341880343,6.1239316239316235,6.547008547008547,0.20085470085470086,0.8717948717948718,1.7478632478632479,1.141025641025641,0.5256410256410257,2.4743589743589745,0.5384615384615384,6.564102564102564,3.1196581196581197,3.982905982905983,7.512820512820513,234
Range Blaster,Suction Bomb,Wave Breaker,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/1d/S3_Weapon_Main_Range_Blaster.png/256px-S3_Weapon_Main_Range_Blaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/f/f2/S3_Weapon_Sub_Suction_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/67/S3_Weapon_Special_Wave_Breaker.png/120px-S3_Weapon_Special_Wave_Breaker.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,210.0,0.0,0.012711864406779662,0.0,0.012711864406779662,0.6313559322033898,0.0,0.07627118644067797,0.05508474576271186,0.0,0.940677966101695,0.0,0.7796610169491526,0.2711864406779661,13.838983050847459,9.228813559322035,1.1440677966101696,1.1567796610169492,1.5889830508474576,0.3008474576271186,2.8516949152542375,0.1271186440677966,0.05084745762711865,0.3432203389830508,4.508474576271187,3.5211864406779663,236
Rapid Blaster,Ink Mine,Triple Inkstrike,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/6a/S3_Weapon_Main_Rapid_Blaster.png/256px-S3_Weapon_Main_Rapid_Blaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/9/90/S3_Weapon_Sub_Ink_Mine_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3a/S3_Weapon_Special_Triple_Inkstrike.png/120px-S3_Weapon_Special_Triple_Inkstrike.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,190.0,0.01694915254237288,0.03389830508474576,0.03389830508474576,0.012711864406779662,0.07627118644067797,0.01694915254237288,0.00847457627118644,0.1906779661016949,0.01694915254237288,0.5677966101694916,0.00847457627118644,0.8601694915254238,0.24152542372881355,1.3432203389830508,12.15677966101695,3.23728813559322,1.9194915254237288,1.5127118644067796,1.6016949152542372,3.360169491525424,1.2372881355932204,0.8008474576271186,5.088983050847458,2.906779661016949,10.902542372881356,236
Rapid Blaster Deco,Torpedo,Inkjet,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/cb/S3_Weapon_Main_Rapid_Blaster_Deco.png/256px-S3_Weapon_Main_Rapid_Blaster_Deco.png,https://cdn.wikimg.net/en/splatoonwiki/images/0/06/S3_Weapon_Sub_Torpedo_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/8/80/S3_Weapon_Special_Inkjet.png/120px-S3_Weapon_Special_Inkjet.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,210.0,0.0,0.0,0.0,0.0,0.07083333333333333,0.0,0.0125,0.21666666666666667,0.004166666666666667,0.8625,0.058333333333333334,8.041666666666666,5.970833333333333,0.4041666666666667,6.458333333333333,0.8833333333333333,2.033333333333333,1.4,0.9791666666666666,2.8625,0.20416666666666666,0.20416666666666666,1.8583333333333334,3.2,10.25,240
Rapid Blaster Pro,Toxic Mist,Ink Vac,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c6/S3_Weapon_Main_Rapid_Blaster_Pro.png/256px-S3_Weapon_Main_Rapid_Blaster_Pro.png,https://cdn.wikimg.net/en/splatoonwiki/images/6/6f/S3_Weapon_Sub_Toxic_Mist_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/cf/S3_Weapon_Special_Ink_Vac.png/120px-S3_Weapon_Special_Ink_Vac.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,180.0,0.01694915254237288,0.00847457627118644,0.012711864406779662,0.00423728813559322,0.012711864406779662,0.01694915254237288,0.0211864406779661,0.17372881355932204,0.01694915254237288,0.3983050847457627,0.00847457627118644,0.7330508474576272,1.2161016949152543,0.5508474576271186,10.889830508474576,8.822033898305085,1.6906779661016949,1.9830508474576272,1.8432203389830508,3.093220338983051,0.3644067796610169,0.6440677966101694,3.7584745762711864,3.266949152542373,11.23728813559322,236
Rapid Blaster Pro Deco,Angle Shooter,Killer Wail 5.1,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/e/e4/S3_Weapon_Main_Rapid_Blaster_Pro_Deco.png/256px-S3_Weapon_Main_Rapid_Blaster_Pro_Deco.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Angle_Shooter_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/1a/S3_Weapon_Special_Killer_Wail_5.1.png/120px-S3_Weapon_Special_Killer_Wail_5.1.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,190.0,0.004166666666666667,0.0,0.0,0.0,0.0125,0.004166666666666667,0.1,0.17916666666666667,0.008333333333333333,0.7625,0.0,0.45,0.775,0.225,7.716666666666667,9.6125,1.2083333333333333,1.5875,1.5875,3.095833333333333,0.0625,0.11666666666666667,4.120833333333334,4.1625,11.570833333333333,240
Recycled Brella 24 Mk I,Angle Shooter,Big Bubbler,Brella,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/d/d0/S3_Weapon_Main_Recycled_Brella_24_Mk_I.png/256px-S3_Weapon_Main_Recycled_Brella_24_Mk_I.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Angle_Shooter_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/e/ef/S3_Weapon_Special_Big_Bubbler.png/120px-S3_Weapon_Special_Big_Bubbler.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/0d/S3_Icon_Brella.png/120px-S3_Icon_Brella.png,190.0,0.0,0.05917159763313609,0.01775147928994083,0.011834319526627219,0.5325443786982249,0.005917159763313609,0.0,0.03550295857988166,0.0,0.5857988165680473,0.011834319526627219,1.2603550295857988,0.48520710059171596,6.834319526627219,0.4260355029585799,6.491124260355029,2.289940828402367,1.4437869822485208,1.4142011834319526,2.834319526627219,0.14792899408284024,7.319526627218935,2.3727810650887573,4.390532544378698,6.686390532544379,169
Recycled Brella 24 Mk II,Toxic Mist,Triple Splashdown,Brella,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/94/S3_Weapon_Main_Recycled_Brella_24_Mk_II.png/256px-S3_Weapon_Main_Recycled_Brella_24_Mk_II.png,https://cdn.wikimg.net/en/splatoonwiki/images/6/6f/S3_Weapon_Sub_Toxic_Mist_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/b/b3/S3_Weapon_Special_Triple_Splashdown.png/120px-S3_Weapon_Special_Triple_Splashdown.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/0d/S3_Icon_Brella.png/120px-S3_Icon_Brella.png,190.0,0.006896551724137931,0.06206896551724138,0.0,0.006896551724137931,0.5655172413793104,0.0,0.006896551724137931,0.05517241379310345,0.0,0.7172413793103448,0.013793103448275862,1.3172413793103448,0.25517241379310346,9.358620689655172,0.10344827586206896,5.758620689655173,3.310344827586207,1.2275862068965517,0.7931034482758621,2.689655172413793,0.38620689655172413,5.041379310344827,3.303448275862069,4.020689655172414,5.089655172413793,145
S-BLAST '91,Burst Bomb,Booyah Bomb,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2f/S3_Weapon_Main_S-BLAST_%2791.png/256px-S3_Weapon_Main_S-BLAST_%2791.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Burst_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/00/S3_Weapon_Special_Booyah_Bomb.png/120px-S3_Weapon_Special_Booyah_Bomb.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,200.0,0.0,0.0,0.008368200836820083,0.0,0.8200836820083682,0.0041841004184100415,0.0502092050209205,0.0041841004184100415,0.0,0.9832635983263598,0.0,7.330543933054393,0.11297071129707113,14.820083682008368,1.4267782426778242,0.4351464435146444,1.4309623430962344,2.0209205020920504,0.12552301255230125,2.799163179916318,0.5523012552301255,0.012552301255230125,0.18828451882845187,4.577405857740586,2.4644351464435146,239
S-BLAST '92,Sprinkler,Reefslider,Blaster,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2d/S3_Weapon_Main_S-BLAST_%2792.png/256px-S3_Weapon_Main_S-BLAST_%2792.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/de/S3_Weapon_Sub_Sprinkler_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/1/10/S3_Weapon_Special_Reefslider.png/120px-S3_Weapon_Special_Reefslider.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/5/5b/S3_Icon_Blaster.png/120px-S3_Icon_Blaster.png,180.0,0.00425531914893617,0.01276595744680851,0.01276595744680851,0.1148936170212766,0.6340425531914894,0.00425531914893617,0.02553191489361702,0.029787234042553193,0.0,0.902127659574468,0.02553191489361702,0.6978723404255319,2.293617021276596,15.919148936170213,3.046808510638298,1.5148936170212766,2.1404255319148935,1.7404255319148936,0.7361702127659574,2.4680851063829787,0.14042553191489363,0.1276595744680851,0.6042553191489362,3.842553191489362,4.068085106382979,235
Slosher,Splat Bomb,Triple Inkstrike,Slosher,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/4/42/S3_Weapon_Main_Slosher.png/256px-S3_Weapon_Main_Slosher.png,https://cdn.wikimg.net/en/splatoonwiki/images/8/81/S3_Weapon_Sub_Splat_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/3a/S3_Weapon_Special_Triple_Inkstrike.png/120px-S3_Weapon_Special_Triple_Inkstrike.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2f/S3_Icon_Slosher.png/120px-S3_Icon_Slosher.png,210.0,0.0,0.008333333333333333,0.0,0.020833333333333332,0.8791666666666667,0.0,0.0,0.06666666666666667,0.0,0.9916666666666667,0.0,1.325,0.025,15.345833333333333,0.025,0.26666666666666666,2.5625,2.3875,0.15,2.879166666666667,0.075,0.0375,0.7291666666666666,5.341666666666667,6.183333333333334,240
Slosher Deco,Angle Shooter,Zipcaster,Slosher,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/a5/S3_Weapon_Main_Slosher_Deco.png/256px-S3_Weapon_Main_Slosher_Deco.png,https://cdn.wikimg.net/en/splatoonwiki/images/3/3a/S3_Weapon_Sub_Angle_Shooter_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/96/S3_Weapon_Special_Zipcaster.png/120px-S3_Weapon_Special_Zipcaster.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2f/S3_Icon_Slosher.png/120px-S3_Icon_Slosher.png,180.0,0.0,0.012711864406779662,0.0,0.029661016949152543,0.7372881355932204,0.0,0.012711864406779662,0.01694915254237288,0.0,0.8135593220338984,0.13135593220338984,1.423728813559322,2.6991525423728815,15.309322033898304,0.13135593220338984,1.4533898305084745,2.5847457627118646,1.3728813559322033,0.8983050847457628,2.6016949152542375,0.3601694915254237,0.2542372881355932,0.7245762711864406,3.669491525423729,5.97457627118644,236
Sloshing Machine,Fizzy Bomb,Booyah Bomb,Slosher,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/38/S3_Weapon_Main_Sloshing_Machine.png/256px-S3_Weapon_Main_Sloshing_Machine.png,https://cdn.wikimg.net/en/splatoonwiki/images/c/c4/S3_Weapon_Sub_Fizzy_Bomb_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/00/S3_Weapon_Special_Booyah_Bomb.png/120px-S3_Weapon_Special_Booyah_Bomb.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2f/S3_Icon_Slosher.png/120px-S3_Icon_Slosher.png,220.0,0.004166666666666667,0.1,0.0,0.008333333333333333,0.275,0.0,0.004166666666666667,0.5541666666666667,0.0,0.95,0.008333333333333333,2.1125,0.2791666666666667,1.0875,0.0125,4.058333333333334,2.0875,1.8625,0.8,3.0375,0.31666666666666665,8.4625,1.7333333333333334,3.4166666666666665,8.691666666666666,240
Sloshing Machine Neo,Point Sensor,Trizooka,Slosher,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/d/d5/S3_Weapon_Main_Sloshing_Machine_Neo.png/256px-S3_Weapon_Main_Sloshing_Machine_Neo.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/dd/S3_Weapon_Sub_Point_Sensor_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/9/93/S3_Weapon_Special_Trizooka.png/120px-S3_Weapon_Special_Trizooka.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/2/2f/S3_Icon_Slosher.png/120px-S3_Icon_Slosher.png,190.0,0.004166666666666667,0.008333333333333333,0.008333333333333333,0.004166666666666667,0.6,0.0,0.09166666666666666,0.05,0.004166666666666667,0.9666666666666667,0.0,0.32916666666666666,0.15,1.2375,0.0,3.941666666666667,2.3666666666666667,1.6875,0.5125,2.8666666666666667,0.7791666666666667,9.975,3.2,3.4625,9.116666666666667,240
Snipewriter 5B,Splash Wall,Ink Storm,Charger,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/0/0a/S3_Weapon_Main_Snipewriter_5B.png/256px-S3_Weapon_Main_Snipewriter_5B.png,https://cdn.wikimg.net/en/splatoonwiki/images/e/e8/S3_Weapon_Sub_Splash_Wall_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/6/69/S3_Weapon_Special_Ink_Storm.png/120px-S3_Weapon_Special_Ink_Storm.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/a0/S3_Icon_Charger.png/120px-S3_Icon_Charger.png,210.0,0.026785714285714284,0.0,0.07589285714285714,0.0,0.004464285714285714,0.03571428571428571,0.008928571428571428,0.7455357142857143,0.026785714285714284,0.33035714285714285,0.0,0.6875,1.5580357142857142,0.19642857142857142,0.05357142857142857,6.825892857142857,1.28125,1.2232142857142858,3.25,2.9375,0.27232142857142855,8.004464285714286,8.321428571428571,4.397321428571429,5.446428571428571,224
Snipewriter 5H,Sprinkler,Tacticooler,Charger,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/3/34/S3_Weapon_Main_Snipewriter_5H.png/256px-S3_Weapon_Main_Snipewriter_5H.png,https://cdn.wikimg.net/en/splatoonwiki/images/d/de/S3_Weapon_Sub_Sprinkler_Flat.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/c/c0/S3_Weapon_Special_Tacticooler.png/120px-S3_Weapon_Special_Tacticooler.png,https://cdn.wikimg.net/en/splatoonwiki/images/thumb/a/a0/S3_Icon_Charger.png/120px-S3_Icon_Charger.png,220.0,0.004166666666666667,0.0,0.0375,0.0,0.0,0.03333333333333333,0.008333333333333333,0.8416666666666667,0.0,0.175,0.0,0.0625,9.625,0.0,0.0125,7.383333333333334,0.5875,1.4,3.2041666666666666,2.5,0.0,0.8458333333333333,15.7875,4.1,0.49166666666666664,240
